Date,Flight_Number,Class,Price,Flow Card?,Origin,Destination
2024-12-02,PA008,First Class,288,Yes,Perth,New York
2024-07-14,PA005,Economy,2290,Yes,London,Tokyo
2024-12-05,PA010,Premium Economy,932.5,No,Tokyo,New York
2024-05-26,PA011,Premium Economy,1542.5,No,Perth,Tokyo
2024-06-13,PA005,Economy,1480,No,London,Tokyo
2024-01-10,PA002,Economy,3305,Yes,New York,London
2024-12-28,PA012,First Class,241,No,Tokyo,Perth
2024-06-04,PA007,First Class,252,No,New York,Perth
2024-08-23,PA003,Economy,2455,Yes,London,Perth
2024-10-06,PA001,Economy,1615,No,London,New York
2024-02-22,PA009,Premium Economy,507.5,Yes,New York,Tokyo
2024-05-28,PA007,First Class,584,Yes,New York,Perth
2024-01-04,PA011,Business Class,692.39999999999998,Yes,Perth,Tokyo
2024-05-05,PA008,First Class,352,No,Perth,New York
2024-04-02,PA004,First Class,280,Yes,Perth,London
2024-12-29,PA002,Business Class,643.19999999999993,No,New York,London
2024-09-25,PA004,Business Class,321.59999999999997,Yes,Perth,London
2024-07-30,PA001,Premium Economy,560,Yes,London,New York
2024-07-08,PA003,Premium Economy,1657.5,No,London,Perth
2024-05-03,PA002,First Class,627,No,New York,London
2024-03-29,PA012,Premium Economy,1475,No,Tokyo,Perth
2024-12-19,PA006,Business Class,529.19999999999993,Yes,Tokyo,London
2024-10-11,PA005,First Class,633,Yes,London,Tokyo
2024-02-16,PA010,Business Class,594,Yes,Tokyo,New York
2024-06-15,PA009,Business Class,453.59999999999997,Yes,New York,Tokyo
2024-12-16,PA006,Business Class,410.39999999999998,No,Tokyo,London
2024-09-03,PA006,Premium Economy,1352.5,No,Tokyo,London
2024-06-17,PA010,Premium Economy,1175,No,Tokyo,New York
2024-09-01,PA002,Premium Economy,1320,No,New York,London
2024-10-11,PA011,Business Class,450,No,Perth,Tokyo
2024-02-06,PA005,Business Class,465.59999999999997,No,London,Tokyo
2024-06-21,PA008,Business Class,511.19999999999999,No,Perth,New York
2024-08-16,PA001,Business Class,549.60000000000002,No,London,New York
2024-09-04,PA007,Business Class,595.19999999999993,No,New York,Perth
2024-10-20,PA003,Business Class,656.39999999999998,Yes,London,Perth
2024-04-19,PA001,Premium Economy,1287.5,Yes,London,New York
2024-06-21,PA007,Economy,1955,No,New York,Perth
2024-10-07,PA010,First Class,583,Yes,Tokyo,New York
2024-12-12,PA011,Economy,1165,Yes,Perth,Tokyo
2024-12-09,PA007,Premium Economy,1170,Yes,New York,Perth
2024-06-12,PA002,First Class,453,No,New York,London
2024-04-13,PA009,Economy,2110,Yes,New York,Tokyo
2024-09-10,PA008,Economy,2570,No,Perth,New York
2024-04-17,PA004,First Class,597,No,Perth,London
2024-03-02,PA001,Premium Economy,1022.5,No,London,New York
2024-07-16,PA005,Economy,3340,No,London,Tokyo
2024-10-03,PA011,Business Class,776.39999999999998,No,Perth,Tokyo
2024-01-16,PA003,Premium Economy,867.5,Yes,London,Perth
2024-12-10,PA012,First Class,314,No,Tokyo,Perth
2024-11-12,PA008,Economy,2700,No,Perth,New York
2024-03-11,PA004,Business Class,804,Yes,Perth,London
2024-11-04,PA001,Business Class,448.80000000000001,No,London,New York
2024-07-15,PA007,Business Class,735.60000000000002,No,New York,Perth
2024-06-13,PA009,First Class,519,Yes,New York,Tokyo
2024-10-24,PA012,Business Class,700.79999999999995,Yes,Tokyo,Perth
2024-03-31,PA001,Business Class,553.19999999999993,Yes,London,New York
2024-02-21,PA008,Premium Economy,1505,Yes,Perth,New York
2024-01-11,PA001,First Class,440,No,London,New York
2024-04-07,PA005,Economy,2690,No,London,Tokyo
2024-10-11,PA006,Business Class,704.39999999999998,Yes,Tokyo,London
2024-12-15,PA005,Premium Economy,560,No,London,Tokyo
2024-05-23,PA006,Premium Economy,1677.5,No,Tokyo,London
2024-09-15,PA007,Premium Economy,1112.5,No,New York,Perth
2024-09-23,PA010,Economy,2350,No,Tokyo,New York
2024-09-18,PA002,First Class,630,Yes,New York,London
2024-01-15,PA005,Economy,2660,No,London,Tokyo
2024-10-30,PA011,Economy,2280,No,Perth,Tokyo
2024-12-04,PA003,First Class,333,No,London,Perth
2024-10-25,PA004,First Class,313,Yes,Perth,London
2024-02-04,PA005,Economy,3005,No,London,Tokyo
2024-11-01,PA001,Economy,2780,No,London,New York
2024-09-15,PA005,First Class,655,Yes,London,Tokyo
2024-01-09,PA012,Economy,2990,No,Tokyo,Perth
2024-04-19,PA002,Business Class,423.59999999999997,Yes,New York,London
2024-08-12,PA003,Premium Economy,920,No,London,Perth
2024-04-25,PA004,First Class,238,No,Perth,London
2024-09-14,PA007,Economy,2925,No,New York,Perth
2024-04-03,PA009,Economy,3340,Yes,New York,Tokyo
2024-06-02,PA007,Business Class,408,Yes,New York,Perth
2024-08-13,PA005,Premium Economy,1425,No,London,Tokyo
2024-07-04,PA005,Economy,2700,No,London,Tokyo
2024-06-10,PA010,Premium Economy,1317.5,Yes,Tokyo,New York
2024-01-08,PA012,Economy,3120,Yes,Tokyo,Perth
2024-07-22,PA002,Economy,3455,No,New York,London
2024-02-18,PA005,Business Class,387.59999999999997,No,London,Tokyo
2024-07-20,PA011,Business Class,744,No,Perth,Tokyo
2024-07-10,PA001,Economy,1910,No,London,New York
2024-09-25,PA003,Premium Economy,572.5,Yes,London,Perth
2024-09-30,PA006,Premium Economy,1435,Yes,Tokyo,London
2024-09-16,PA005,First Class,233,Yes,London,Tokyo
2024-07-29,PA008,Business Class,520.79999999999995,Yes,Perth,New York
2024-05-14,PA005,First Class,239,Yes,London,Tokyo
2024-11-02,PA012,First Class,342,No,Tokyo,Perth
2024-11-18,PA007,Premium Economy,600,Yes,New York,Perth
2024-05-27,PA009,Economy,1520,Yes,New York,Tokyo
2024-06-30,PA007,Business Class,680.39999999999998,No,New York,Perth
2024-07-15,PA008,Business Class,316.80000000000001,Yes,Perth,New York
2024-11-16,PA009,Economy,2290,Yes,New York,Tokyo
2024-09-06,PA002,Economy,1495,No,New York,London
2024-08-08,PA009,Economy,3130,No,New York,Tokyo
2024-11-03,PA007,Economy,2325,No,New York,Perth
2024-01-11,PA012,First Class,269,Yes,Tokyo,Perth
2024-08-03,PA003,First Class,507,No,London,Perth
2024-09-10,PA004,Business Class,570,No,Perth,London
2024-02-12,PA011,Business Class,504,Yes,Perth,Tokyo
2024-08-14,PA001,First Class,691,No,London,New York
2024-07-22,PA011,Premium Economy,1682.5,No,Perth,Tokyo
2024-02-24,PA008,Economy,1500,Yes,Perth,New York
2024-01-28,PA011,Business Class,512.39999999999998,Yes,Perth,Tokyo
2024-02-08,PA009,Premium Economy,585,Yes,New York,Tokyo
2024-01-03,PA003,Business Class,283.19999999999999,No,London,Perth
2024-12-27,PA008,Economy,3315,No,Perth,New York
2024-07-19,PA008,Business Class,463.19999999999999,Yes,Perth,New York
2024-08-20,PA006,Premium Economy,1325,Yes,Tokyo,London
2024-11-19,PA007,Premium Economy,1372.5,Yes,New York,Perth
2024-07-31,PA003,Economy,1450,No,London,Perth
2024-12-27,PA007,Economy,1670,No,New York,Perth
2024-08-03,PA011,Premium Economy,795,No,Perth,Tokyo
2024-05-20,PA008,Premium Economy,1642.5,No,Perth,New York
2024-03-22,PA005,First Class,340,Yes,London,Tokyo
2024-03-04,PA005,Business Class,459.59999999999997,No,London,Tokyo
2024-02-14,PA004,Business Class,678,Yes,Perth,London
2024-10-20,PA004,First Class,616,Yes,Perth,London
2024-06-13,PA008,Business Class,625.19999999999993,No,Perth,New York
2024-07-01,PA003,Business Class,490.79999999999995,No,London,Perth
2024-12-08,PA002,First Class,333,Yes,New York,London
2024-04-17,PA009,Premium Economy,1000,Yes,New York,Tokyo
2024-03-11,PA009,Business Class,592.79999999999995,No,New York,Tokyo
2024-02-04,PA001,Premium Economy,537.5,Yes,London,New York
2024-01-29,PA010,First Class,413,Yes,Tokyo,New York
2024-12-18,PA004,Economy,1855,No,Perth,London
2024-09-30,PA012,Economy,1845,No,Tokyo,Perth
2024-04-27,PA003,Premium Economy,965,Yes,London,Perth
2024-05-09,PA010,Premium Economy,1725,Yes,Tokyo,New York
2024-12-23,PA002,Premium Economy,1475,Yes,New York,London
2024-12-21,PA005,First Class,385,No,London,Tokyo
2024-04-15,PA004,Premium Economy,1582.5,Yes,Perth,London
2024-12-23,PA004,Business Class,399.59999999999997,Yes,Perth,London
2024-01-29,PA004,Business Class,700.79999999999995,No,Perth,London
2024-08-27,PA012,Premium Economy,1312.5,Yes,Tokyo,Perth
2024-02-15,PA012,Economy,3375,No,Tokyo,Perth
2024-11-02,PA005,Economy,1170,Yes,London,Tokyo
2024-04-29,PA005,Economy,2070,No,London,Tokyo
2024-02-12,PA012,Business Class,304.80000000000001,No,Tokyo,Perth
2024-04-26,PA001,Premium Economy,932.5,No,London,New York
2024-01-28,PA006,Business Class,776.39999999999998,No,Tokyo,London
2024-07-21,PA007,Business Class,746.39999999999998,Yes,New York,Perth
2024-08-15,PA009,Business Class,608.39999999999998,Yes,New York,Tokyo
2024-07-04,PA011,Premium Economy,777.5,No,Perth,Tokyo
2024-03-03,PA005,Business Class,568.79999999999995,No,London,Tokyo
2024-04-22,PA011,Economy,1175,No,Perth,Tokyo
2024-11-11,PA009,First Class,456,Yes,New York,Tokyo
2024-03-02,PA008,Economy,3300,No,Perth,New York
2024-04-26,PA012,Premium Economy,1735,Yes,Tokyo,Perth
2024-09-02,PA012,Economy,2980,No,Tokyo,Perth
2024-08-13,PA002,Economy,3180,No,New York,London
2024-04-26,PA002,Business Class,338.39999999999998,Yes,New York,London
2024-05-19,PA005,First Class,341,Yes,London,Tokyo
2024-07-04,PA008,Business Class,622.79999999999995,Yes,Perth,New York
2024-03-11,PA005,Business Class,708,Yes,London,Tokyo
2024-05-17,PA006,Business Class,248.39999999999998,No,Tokyo,London
2024-02-05,PA006,First Class,570,No,Tokyo,London
2024-02-15,PA005,Business Class,309.59999999999997,Yes,London,Tokyo
2024-04-18,PA007,Premium Economy,1282.5,Yes,New York,Perth
2024-10-27,PA010,First Class,695,Yes,Tokyo,New York
2024-01-18,PA001,Business Class,518.39999999999998,No,London,New York
2024-02-29,PA009,Business Class,284.39999999999998,No,New York,Tokyo
2024-03-13,PA007,First Class,373,No,New York,Perth
2024-03-13,PA008,Economy,2635,No,Perth,New York
2024-03-24,PA004,Economy,1810,Yes,Perth,London
2024-01-02,PA005,Economy,1215,No,London,Tokyo
2024-10-07,PA001,Premium Economy,940,No,London,New York
2024-01-30,PA007,Economy,2815,Yes,New York,Perth
2024-11-04,PA011,Premium Economy,1145,Yes,Perth,Tokyo
2024-08-25,PA011,Economy,3195,No,Perth,Tokyo
2024-11-02,PA009,First Class,258,No,New York,Tokyo
2024-08-03,PA005,First Class,334,Yes,London,Tokyo
2024-11-21,PA012,Economy,1265,Yes,Tokyo,Perth
2024-11-12,PA009,Premium Economy,652.5,Yes,New York,Tokyo
2024-02-28,PA003,First Class,415,Yes,London,Perth
2024-06-12,PA005,Economy,2435,No,London,Tokyo
2024-06-02,PA003,Business Class,711.60000000000002,Yes,London,Perth
2024-08-09,PA012,Economy,1270,Yes,Tokyo,Perth
2024-03-16,PA007,Economy,3010,Yes,New York,Perth
2024-11-27,PA005,Business Class,734.39999999999998,No,London,Tokyo
2024-06-04,PA005,Business Class,799.19999999999993,Yes,London,Tokyo
2024-12-08,PA003,Economy,1800,No,London,Perth
2024-06-04,PA010,First Class,362,No,Tokyo,New York
2024-10-28,PA006,Economy,1055,Yes,Tokyo,London
2024-12-09,PA007,Premium Economy,1650,Yes,New York,Perth
2024-08-08,PA008,Premium Economy,555,No,Perth,New York
2024-05-06,PA011,Business Class,368.39999999999998,No,Perth,Tokyo
2024-11-10,PA006,Economy,2100,No,Tokyo,London
2024-10-18,PA006,Premium Economy,1722.5,Yes,Tokyo,London
2024-07-08,PA002,Premium Economy,965,No,New York,London
2024-05-15,PA003,Premium Economy,540,No,London,Perth
2024-01-23,PA008,First Class,432,No,Perth,New York
2024-04-27,PA006,Premium Economy,805,Yes,Tokyo,London
2024-04-21,PA006,First Class,257,No,Tokyo,London
2024-05-16,PA006,First Class,307,Yes,Tokyo,London
2024-04-24,PA006,Premium Economy,855,Yes,Tokyo,London
2024-01-29,PA009,Premium Economy,1227.5,Yes,New York,Tokyo
2024-02-07,PA010,Economy,1450,No,Tokyo,New York
2024-08-06,PA003,Economy,1715,Yes,London,Perth
2024-12-11,PA012,Business Class,634.79999999999995,Yes,Tokyo,Perth
2024-11-25,PA010,First Class,589,No,Tokyo,New York
2024-03-12,PA005,Business Class,708,No,London,Tokyo
2024-10-15,PA004,Economy,1405,Yes,Perth,London
2024-09-09,PA004,First Class,453,No,Perth,London
2024-09-17,PA003,Business Class,411.59999999999997,Yes,London,Perth
2024-02-24,PA009,Business Class,340.80000000000001,No,New York,Tokyo
2024-11-13,PA010,Premium Economy,742.5,No,Tokyo,New York
2024-11-18,PA010,Business Class,800.39999999999998,Yes,Tokyo,New York
2024-04-28,PA003,Business Class,348,No,London,Perth
2024-09-29,PA007,Business Class,256.80000000000001,No,New York,Perth
2024-05-18,PA004,Economy,1090,No,Perth,London
2024-01-29,PA009,Economy,1995,Yes,New York,Tokyo
2024-03-25,PA011,First Class,201,Yes,Perth,Tokyo
2024-12-22,PA002,First Class,525,Yes,New York,London
2024-07-26,PA009,Economy,2685,Yes,New York,Tokyo
2024-08-24,PA006,First Class,303,Yes,Tokyo,London
2024-01-10,PA010,Premium Economy,927.5,Yes,Tokyo,New York
2024-08-19,PA006,Economy,1645,No,Tokyo,London
2024-10-06,PA003,Premium Economy,1047.5,Yes,London,Perth
2024-08-22,PA012,Business Class,675.60000000000002,Yes,Tokyo,Perth
2024-12-07,PA009,Premium Economy,1615,No,New York,Tokyo
2024-08-29,PA006,First Class,640,No,Tokyo,London
2024-10-11,PA002,Economy,2275,No,New York,London
2024-05-23,PA003,Economy,2815,Yes,London,Perth
2024-02-09,PA001,Economy,2700,Yes,London,New York
2024-06-13,PA006,Economy,1945,Yes,Tokyo,London
2024-05-21,PA012,Economy,2440,No,Tokyo,Perth
2024-11-10,PA009,First Class,472,No,New York,Tokyo
2024-11-11,PA006,First Class,678,No,Tokyo,London
2024-09-19,PA010,Economy,2720,Yes,Tokyo,New York
2024-03-23,PA012,Economy,2015,Yes,Tokyo,Perth
2024-11-07,PA006,First Class,215,Yes,Tokyo,London
2024-05-16,PA005,Business Class,487.19999999999999,Yes,London,Tokyo
2024-08-15,PA003,Business Class,496.79999999999995,Yes,London,Perth
2024-07-12,PA007,First Class,411,Yes,New York,Perth
2024-06-17,PA001,First Class,462,Yes,London,New York
2024-12-17,PA010,First Class,224,Yes,Tokyo,New York
2024-08-23,PA009,First Class,530,Yes,New York,Tokyo
2024-10-17,PA001,Premium Economy,535,No,London,New York
2024-05-20,PA009,First Class,279,No,New York,Tokyo
2024-02-07,PA009,Business Class,670.79999999999995,No,New York,Tokyo
2024-11-10,PA006,Premium Economy,1702.5,Yes,Tokyo,London
2024-04-23,PA008,Economy,2630,Yes,Perth,New York
2024-04-19,PA012,First Class,227,No,Tokyo,Perth
2024-07-29,PA008,First Class,485,No,Perth,New York
2024-05-15,PA003,Business Class,325.19999999999999,No,London,Perth
2024-01-24,PA005,Premium Economy,1197.5,No,London,Tokyo
2024-10-05,PA006,First Class,659,Yes,Tokyo,London
2024-09-20,PA004,First Class,427,No,Perth,London
2024-04-12,PA012,Premium Economy,1222.5,Yes,Tokyo,Perth
2024-02-01,PA009,Premium Economy,592.5,No,New York,Tokyo
2024-10-23,PA003,Economy,3465,No,London,Perth
2024-01-13,PA007,First Class,571,Yes,New York,Perth
2024-06-17,PA004,Premium Economy,500,Yes,Perth,London
2024-08-29,PA006,Business Class,720,No,Tokyo,London
2024-05-15,PA001,Business Class,699.60000000000002,Yes,London,New York
2024-02-19,PA011,Economy,2810,Yes,Perth,Tokyo
2024-03-25,PA002,Economy,2325,Yes,New York,London
2024-10-21,PA001,Economy,2000,Yes,London,New York
2024-02-25,PA011,Economy,1400,No,Perth,Tokyo
2024-03-09,PA003,Business Class,584.39999999999998,No,London,Perth
2024-11-11,PA011,First Class,551,No,Perth,Tokyo
2024-11-16,PA004,Economy,1050,Yes,Perth,London
2024-04-06,PA012,First Class,235,Yes,Tokyo,Perth
2024-06-07,PA008,Economy,2740,Yes,Perth,New York
2024-04-12,PA007,Business Class,464.39999999999998,No,New York,Perth
2024-04-01,PA005,Business Class,552,Yes,London,Tokyo
2024-04-12,PA007,Economy,1725,No,New York,Perth
2024-12-17,PA011,First Class,208,Yes,Perth,Tokyo
2024-06-10,PA006,Premium Economy,1147.5,Yes,Tokyo,London
2024-08-22,PA008,Premium Economy,1275,No,Perth,New York
2024-01-26,PA008,Economy,2610,Yes,Perth,New York
2024-01-17,PA012,Business Class,805.19999999999993,Yes,Tokyo,Perth
2024-03-04,PA001,Business Class,697.19999999999993,Yes,London,New York
2024-07-03,PA003,Economy,2285,No,London,Perth
2024-08-08,PA011,First Class,582,Yes,Perth,Tokyo
2024-07-20,PA001,Economy,2885,Yes,London,New York
2024-06-17,PA008,Premium Economy,1185,Yes,Perth,New York
2024-02-10,PA007,First Class,459,No,New York,Perth
2024-08-04,PA003,Premium Economy,1700,No,London,Perth
2024-09-30,PA002,Premium Economy,897.5,No,New York,London
2024-10-01,PA007,Premium Economy,885,No,New York,Perth
2024-01-21,PA009,Business Class,411.59999999999997,Yes,New York,Tokyo
2024-06-24,PA004,Business Class,570,No,Perth,London
2024-03-01,PA004,First Class,493,Yes,Perth,London
2024-09-16,PA004,Premium Economy,1437.5,No,Perth,London
2024-09-06,PA001,Business Class,393.59999999999997,No,London,New York
2024-05-12,PA005,Premium Economy,1030,Yes,London,Tokyo
2024-05-15,PA004,Business Class,445.19999999999999,No,Perth,London
2024-08-19,PA008,Economy,2035,No,Perth,New York
2024-12-25,PA007,Business Class,386.39999999999998,Yes,New York,Perth
2024-04-17,PA007,Business Class,355.19999999999999,Yes,New York,Perth
2024-02-24,PA003,Economy,3275,No,London,Perth
2024-01-17,PA005,Business Class,537.60000000000002,Yes,London,Tokyo
2024-04-05,PA011,Business Class,763.19999999999993,Yes,Perth,Tokyo
2024-07-03,PA004,Business Class,550.79999999999995,Yes,Perth,London
2024-05-19,PA006,Premium Economy,1307.5,No,Tokyo,London
2024-04-25,PA007,Business Class,482.39999999999998,Yes,New York,Perth
2024-12-17,PA012,Economy,2030,No,Tokyo,Perth
2024-08-01,PA009,Economy,1530,No,New York,Tokyo
2024-10-24,PA011,Business Class,712.79999999999995,Yes,Perth,Tokyo
2024-01-31,PA012,First Class,397,Yes,Tokyo,Perth
2024-02-19,PA009,Economy,2385,Yes,New York,Tokyo
2024-05-16,PA004,Premium Economy,687.5,No,Perth,London
2024-10-30,PA001,First Class,287,Yes,London,New York
2024-01-14,PA010,Business Class,636,Yes,Tokyo,New York
2024-01-27,PA004,Economy,1580,No,Perth,London
2024-02-24,PA006,Premium Economy,1132.5,Yes,Tokyo,London
2024-11-15,PA012,Economy,2670,No,Tokyo,Perth
2024-08-14,PA002,First Class,429,Yes,New York,London
2024-09-03,PA011,First Class,310,No,Perth,Tokyo
2024-10-15,PA012,Business Class,273.59999999999997,Yes,Tokyo,Perth
2024-11-11,PA005,Premium Economy,1062.5,No,London,Tokyo
2024-08-19,PA008,Economy,1985,Yes,Perth,New York
2024-10-04,PA006,Business Class,357.59999999999997,Yes,Tokyo,London
2024-05-23,PA010,Business Class,492,Yes,Tokyo,New York
2024-07-04,PA007,Premium Economy,1750,Yes,New York,Perth
2024-10-31,PA006,First Class,261,No,Tokyo,London
2024-01-31,PA004,Economy,2845,Yes,Perth,London
2024-06-29,PA003,Economy,2320,No,London,Perth
2024-10-06,PA001,Business Class,776.39999999999998,Yes,London,New York
2024-11-15,PA012,Business Class,456,Yes,Tokyo,Perth
2024-11-04,PA008,Premium Economy,1135,No,Perth,New York
2024-09-24,PA011,Business Class,498,No,Perth,Tokyo
2024-02-24,PA010,First Class,628,No,Tokyo,New York
2024-09-17,PA005,Economy,2995,Yes,London,Tokyo
2024-07-07,PA011,Business Class,291.59999999999997,No,Perth,Tokyo
2024-01-03,PA008,Business Class,558,Yes,Perth,New York
2024-04-03,PA006,Business Class,740.39999999999998,No,Tokyo,London
2024-08-24,PA012,Business Class,693.60000000000002,No,Tokyo,Perth
2024-10-23,PA003,Business Class,406.80000000000001,Yes,London,Perth
2024-07-26,PA006,Economy,2030,No,Tokyo,London
2024-10-30,PA008,Economy,2310,Yes,Perth,New York
2024-03-11,PA011,Economy,2630,No,Perth,Tokyo
2024-07-05,PA001,Premium Economy,835,Yes,London,New York
2024-08-18,PA008,Premium Economy,617.5,No,Perth,New York
2024-12-15,PA010,Premium Economy,1727.5,No,Tokyo,New York
2024-04-15,PA002,Economy,1720,No,New York,London
2024-12-02,PA004,Business Class,482.39999999999998,Yes,Perth,London
2024-11-26,PA006,Premium Economy,1237.5,No,Tokyo,London
2024-02-22,PA012,First Class,231,Yes,Tokyo,Perth
2024-11-27,PA001,Business Class,543.60000000000002,No,London,New York
2024-12-07,PA010,Business Class,548.39999999999998,Yes,Tokyo,New York
2024-10-29,PA004,Premium Economy,905,Yes,Perth,London
2024-11-23,PA008,Business Class,454.80000000000001,No,Perth,New York
2024-03-03,PA001,First Class,522,No,London,New York
2024-05-10,PA006,First Class,609,No,Tokyo,London
2024-11-20,PA006,First Class,627,Yes,Tokyo,London
2024-07-12,PA011,Economy,2825,No,Perth,Tokyo
2024-06-01,PA011,Business Class,532.79999999999995,Yes,Perth,Tokyo
2024-12-03,PA011,Business Class,570,No,Perth,Tokyo
2024-02-19,PA010,Premium Economy,1502.5,No,Tokyo,New York
2024-07-23,PA001,First Class,418,Yes,London,New York
2024-06-09,PA011,Economy,2245,No,Perth,Tokyo
